equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,degradation_score,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,performance_score,vibration_level,dust_accumulation,humidity_level,failure_probability,failure_type,maintenance_urgency,days_to_failure,equipment_status
P2573,projector,CLASSROOM199,classroom,2021-01-22,46,44,False,0.2,1.59,1756.57,165,7,0.56,28.63,1.5,0.4,50.52,366.78,43.3,32.7,83.96,40.0,0.524,lamp_burnout,high,42,at_risk
P2574,projector,SEMINAR911,seminar_room,2022-09-22,30,11,False,1.0,11.81,8504.96,105,5,0.767,26.38,1.5,0.4,61.13,340.42,23.27,43.64,115.0,40.0,0.607,lamp_burnout,high,35,at_risk
P2575,projector,LECTURE401,lecture_hall,2024-03-08,9,49,False,0.2,1.32,285.28,91,1,0.17,29.61,2.0,0.3,45.02,295.79,80.74,17.9,33.98,30.0,0.368,color_degradation,medium,56,operational
P2576,projector,SEMINAR669,seminar_room,2022-11-12,26,1,False,1.0,7.12,4441.6,36,4,0.54,26.76,2.0,0.3,50.1,314.23,44.47,31.54,108.03,30.0,0.516,overheating,high,43,at_risk
A2577,air_conditioner,LECTURE565,lecture_hall,2024-10-23,6,17,False,0.1,0.77,110.29,283,1,0.191,27.77,0.8,0.8,33.92,2166.43,77.8,18.75,15.27,80.0,0.276,electrical_fault,medium,65,operational
P2578,podium,LECTURE355,lecture_hall,2022-09-28,22,29,False,1.0,5.98,3160.01,270,3,0.468,31.17,0.8,0.8,30.38,168.21,52.77,29.63,37.44,80.0,0.487,control_panel_malfunction,high,46,operational
P2579,projector,LAB939,lab,2021-10-06,30,12,False,1.0,6.26,4510.55,237,5,0.726,26.68,1.5,0.4,54.39,376.99,26.49,42.86,108.88,40.0,0.59,lamp_burnout,high,36,at_risk
A2580,air_conditioner,CLASSROOM886,classroom,2022-01-27,40,19,False,0.1,0.99,954.18,62,6,0.266,28.78,0.8,0.8,30.69,2370.89,70.41,21.0,21.3,80.0,0.279,electrical_fault,medium,64,operational
A2581,air_conditioner,CLASSROOM473,classroom,2024-02-03,12,5,False,1.0,10.65,3066.63,229,2,0.289,28.45,2.0,0.3,38.82,2323.82,69.67,20.57,57.89,30.0,0.416,refrigerant_leak,high,52,operational
P2582,podium,LECTURE647,lecture_hall,2024-02-05,8,40,False,0.2,0.96,185.21,18,1,0.064,27.31,0.8,0.8,30.18,163.89,93.43,9.72,5.14,80.0,0.201,control_panel_malfunction,medium,71,operational
A2583,air_conditioner,CLASSROOM572,classroom,2024-08-30,5,5,False,1.0,5.86,703.28,112,1,0.111,29.94,2.0,0.3,34.53,2051.19,88.41,14.57,22.13,30.0,0.244,filter_clog,medium,68,operational
A2584,air_conditioner,LECTURE445,lecture_hall,2020-08-08,37,34,False,1.0,3.36,2980.46,161,6,0.374,31.06,0.8,0.8,43.89,2297.9,61.31,27.12,29.9,80.0,0.45,refrigerant_leak,high,49,operational
P2585,podium,CLASSROOM250,classroom,2020-03-17,47,4,False,1.0,6.84,7712.02,124,7,0.724,26.6,2.0,0.3,36.75,192.8,27.44,45.47,144.79,30.0,0.59,control_panel_malfunction,high,36,at_risk
P2586,podium,LECTURE657,lecture_hall,2023-06-25,9,12,False,1.0,11.61,2507.51,221,1,0.355,29.97,1.5,0.4,40.12,180.92,61.66,18.13,53.18,40.0,0.642,connectivity_issue,high,32,at_risk
P2587,projector,CLASSROOM506,classroom,2021-10-18,45,26,False,1.0,4.06,4386.3,233,7,0.791,26.17,0.8,0.8,56.68,369.0,20.22,48.27,63.24,80.0,0.616,connectivity_loss,high,34,at_risk
P2588,podium,LECTURE355,lecture_hall,2020-03-02,51,19,False,0.1,0.7,852.85,124,8,0.401,27.03,0.8,0.8,39.02,156.26,58.9,29.17,32.08,80.0,0.46,power_supply_issue,high,48,operational
P2589,projector,LECTURE984,lecture_hall,2020-10-03,50,46,False,0.2,1.82,2183.89,162,8,0.612,26.64,1.5,0.4,49.77,352.14,38.08,37.67,91.8,40.0,0.545,color_degradation,high,40,at_risk
P2590,projector,CLASSROOM100,classroom,2020-04-21,40,31,False,1.0,7.9,7583.62,154,6,0.871,30.89,0.8,0.8,53.3,390.63,12.86,46.03,69.69,80.0,0.648,lamp_burnout,high,31,at_risk
P2591,projector,SEMINAR156,seminar_room,2023-02-16,10,50,False,0.2,0.67,159.82,30,1,0.097,28.2,2.0,0.3,41.84,314.38,87.15,13.89,19.33,30.0,0.205,connectivity_loss,medium,71,operational
P2592,projector,CLASSROOM835,classroom,2024-04-21,4,34,False,1.0,9.12,875.62,193,1,0.293,29.64,0.8,0.8,56.26,296.63,68.79,19.09,23.44,80.0,0.417,connectivity_loss,high,52,operational
P2593,podium,LECTURE390,lecture_hall,2023-08-21,9,20,False,0.1,0.42,91.52,10,1,0.058,30.58,0.8,0.8,22.37,152.1,92.99,4.82,4.63,80.0,0.065,no_failure,low,172,operational
A2594,air_conditioner,CLASSROOM872,classroom,2022-03-05,29,30,False,1.0,8.85,6157.08,89,4,0.4,28.97,0.8,0.8,48.16,2324.63,58.21,27.0,31.97,80.0,0.46,compressor_failure,high,48,operational
P2595,projector,SEMINAR177,seminar_room,2024-04-08,6,40,False,0.2,1.4,201.79,66,1,0.12,31.45,0.8,0.8,40.86,315.4,85.0,8.58,9.61,80.0,0.248,color_degradation,medium,67,operational
P2596,podium,LECTURE109,lecture_hall,2022-04-08,36,12,False,1.0,9.98,8625.75,237,6,0.809,26.17,1.5,0.4,51.51,190.14,18.29,44.35,121.32,40.0,0.824,connectivity_issue,critical,15,at_risk
P2597,projector,SEMINAR343,seminar_room,2021-08-08,26,39,False,0.2,1.1,687.59,285,4,0.387,26.57,0.8,0.8,46.82,352.63,58.46,19.77,30.98,80.0,0.455,overheating,high,49,operational
A2598,air_conditioner,CLASSROOM723,classroom,2021-04-21,29,36,True,1.0,9.67,6728.3,162,4,0.459,30.32,0.8,0.8,47.97,2161.2,51.82,30.31,36.74,80.0,0.584,electrical_fault,high,37,at_risk
P2599,projector,CLASSROOM454,classroom,2024-10-19,7,20,False,0.1,1.08,181.43,65,1,0.122,29.14,0.8,0.8,42.19,284.51,86.96,12.59,9.79,80.0,0.249,lamp_burnout,medium,67,operational
A2600,air_conditioner,CLASSROOM228,classroom,2022-10-13,33,26,False,1.0,3.25,2573.24,42,5,0.274,27.47,0.8,0.8,32.23,2236.88,72.43,20.31,21.93,80.0,0.226,electrical_fault,medium,69,operational
P2601,podium,CLASSROOM405,classroom,2022-12-18,25,2,False,1.0,11.47,6884.03,228,4,0.659,31.9,2.0,0.3,51.43,175.29,32.85,39.59,131.84,30.0,0.764,connectivity_issue,critical,21,at_risk
A2602,air_conditioner,SEMINAR932,seminar_room,2024-06-29,2,35,True,1.0,2.85,136.66,62,1,0.049,26.81,0.8,0.8,32.31,2060.93,91.76,7.87,3.92,80.0,0.292,thermostat_malfunction,medium,63,operational
P2603,projector,CLASSROOM438,classroom,2022-09-10,23,31,False,1.0,2.01,1111.54,32,3,0.243,31.05,0.8,0.8,42.79,351.35,72.69,12.54,19.45,80.0,0.275,fan_failure,medium,65,operational
P2604,podium,LECTURE782,lecture_hall,2019-07-13,55,3,False,1.0,11.51,15194.06,202,9,0.943,27.62,2.0,0.3,54.0,184.43,5.47,47.32,188.67,30.0,0.877,power_supply_issue,critical,11,at_risk
A2605,air_conditioner,CLASSROOM150,classroom,2023-09-25,6,12,False,1.0,11.83,1702.96,223,1,0.211,30.11,1.5,0.4,33.44,2273.68,78.21,10.74,31.6,40.0,0.284,electrical_fault,medium,64,operational
P2606,podium,LECTURE117,lecture_hall,2021-03-02,31,38,False,0.2,1.55,1155.91,257,5,0.413,26.25,0.8,0.8,31.74,163.59,57.1,24.45,33.02,80.0,0.465,microphone_failure,high,48,operational
P2607,podium,SEMINAR323,seminar_room,2019-05-14,58,7,False,1.0,8.49,11821.63,154,9,0.918,29.7,2.0,0.3,41.19,204.44,8.16,49.58,183.67,30.0,0.867,speaker_distortion,critical,11,at_risk
A2608,air_conditioner,LAB171,lab,2024-02-17,15,20,False,0.1,0.61,218.22,146,2,0.163,30.53,0.8,0.8,34.86,2215.86,80.39,16.88,13.07,80.0,0.265,compressor_failure,medium,66,operational
P2609,podium,CLASSROOM958,classroom,2020-02-20,57,43,False,0.2,1.96,2687.75,210,9,0.594,26.66,1.5,0.4,37.45,182.87,39.64,33.46,89.16,40.0,0.538,microphone_failure,high,41,at_risk
A2610,air_conditioner,SEMINAR635,seminar_room,2025-02-04,1,10,False,1.0,11.08,265.89,82,1,0.059,28.87,1.5,0.4,47.47,1833.21,91.08,4.36,8.91,40.0,0.324,filter_clog,medium,60,operational
A2611,air_conditioner,CLASSROOM152,classroom,2023-05-21,10,11,False,1.0,2.15,517.11,100,1,0.123,31.19,1.5,0.4,30.23,2123.01,84.66,15.81,18.42,40.0,0.249,refrigerant_leak,medium,67,operational
A2612,air_conditioner,LAB884,lab,2021-05-08,40,34,False,1.0,11.9,11427.6,49,6,0.608,28.43,0.8,0.8,49.81,2404.74,37.3,39.18,48.65,80.0,0.479,refrigerant_leak,high,46,operational
P2613,podium,LAB839,lab,2023-01-02,12,52,False,0.2,0.67,193.28,258,2,0.27,29.2,2.0,0.3,25.4,154.34,71.61,13.89,53.93,30.0,0.308,connectivity_issue,medium,62,operational
P2614,podium,CLASSROOM539,classroom,2019-12-27,57,35,True,1.0,6.31,8629.32,114,9,0.811,28.01,0.8,0.8,45.32,193.14,18.01,45.32,64.92,80.0,0.925,control_panel_malfunction,critical,6,at_risk
P2615,projector,SEMINAR788,seminar_room,2020-07-22,37,31,False,1.0,7.63,6778.66,213,6,0.885,26.75,0.8,0.8,64.65,397.82,11.13,47.25,70.8,80.0,0.654,connectivity_loss,high,31,at_risk
A2616,air_conditioner,LECTURE113,lecture_hall,2025-05-02,1,22,False,1.0,10.82,259.71,58,1,0.046,31.77,0.8,0.8,34.31,1901.63,90.71,3.0,3.67,80.0,0.179,compressor_failure,low,73,operational
P2617,projector,CLASSROOM466,classroom,2020-09-29,38,46,False,0.2,2.04,1858.49,16,6,0.363,30.98,1.5,0.4,45.31,335.81,62.81,26.74,54.4,40.0,0.334,fan_failure,medium,59,operational
P2618,podium,CLASSROOM554,classroom,2023-03-01,27,21,False,1.0,9.1,5895.1,43,4,0.466,29.05,0.8,0.8,31.56,168.81,53.33,27.13,37.25,80.0,0.465,microphone_failure,high,48,operational
A2619,air_conditioner,CLASSROOM170,classroom,2021-11-03,34,34,False,1.0,5.94,4843.08,33,5,0.35,26.23,0.8,0.8,36.52,2114.36,63.82,23.33,27.98,80.0,0.332,filter_clog,medium,60,operational
A2620,air_conditioner,LECTURE691,lecture_hall,2020-08-19,55,9,False,1.0,8.41,11100.73,35,9,0.664,29.39,1.5,0.4,52.11,2345.59,32.87,38.38,99.67,40.0,0.663,thermostat_malfunction,high,30,at_risk
A2621,air_conditioner,SEMINAR749,seminar_room,2020-03-25,44,44,False,0.2,0.57,606.16,219,7,0.362,29.12,1.5,0.4,43.74,2303.87,63.64,21.26,54.28,40.0,0.445,refrigerant_leak,high,49,operational
P2622,podium,LECTURE125,lecture_hall,2022-07-16,31,5,False,1.0,11.01,8192.84,142,5,0.683,28.02,2.0,0.3,51.21,180.89,31.65,41.07,136.6,30.0,0.773,microphone_failure,critical,20,at_risk
P2623,podium,LECTURE895,lecture_hall,2022-12-02,28,12,False,1.0,9.23,6204.11,298,4,0.65,30.27,1.5,0.4,41.0,163.71,33.78,35.66,97.53,40.0,0.76,microphone_failure,critical,21,at_risk
P2624,projector,CLASSROOM791,classroom,2022-06-27,34,15,True,1.0,4.39,3582.38,298,5,0.669,30.19,1.5,0.4,46.68,383.48,32.01,37.97,100.28,40.0,0.667,overheating,high,29,at_risk
P2625,podium,CLASSROOM199,classroom,2020-02-18,58,47,False,0.2,2.2,3066.99,19,9,0.459,31.68,1.5,0.4,29.17,155.07,51.8,29.37,68.88,40.0,0.263,speaker_distortion,medium,66,operational
P2626,podium,LECTURE500,lecture_hall,2023-07-04,6,52,False,0.2,1.36,196.27,45,1,0.077,30.11,2.0,0.3,23.21,160.02,90.07,6.09,15.46,30.0,0.218,connectivity_issue,medium,70,operational
P2627,podium,CLASSROOM248,classroom,2021-03-15,41,30,False,1.0,8.9,8756.14,132,6,0.753,27.3,0.8,0.8,39.77,175.36,23.72,42.72,60.22,80.0,0.601,microphone_failure,high,35,at_risk
P2628,podium,LECTURE555,lecture_hall,2021-04-20,42,40,False,0.2,0.4,405.15,168,7,0.37,28.15,0.8,0.8,29.87,170.65,62.56,24.24,29.62,80.0,0.348,power_supply_issue,medium,58,operational
P2629,podium,LECTURE339,lecture_hall,2022-10-31,17,12,False,1.0,6.7,2735.29,141,2,0.339,30.24,1.5,0.4,28.96,172.02,64.11,26.64,50.89,40.0,0.336,speaker_distortion,medium,59,operational
A2630,air_conditioner,CLASSROOM381,classroom,2020-05-24,56,52,False,0.2,0.48,650.84,96,9,0.355,27.46,2.0,0.3,32.42,2018.76,62.68,26.88,71.01,30.0,0.342,filter_clog,medium,59,operational
P2631,projector,LAB717,lab,2021-08-10,35,26,False,1.0,3.63,3051.05,273,5,0.629,31.22,0.8,0.8,49.67,368.5,36.47,33.41,50.34,80.0,0.552,lamp_burnout,high,40,at_risk
A2632,air_conditioner,LAB666,lab,2020-06-22,44,5,False,1.0,2.58,2719.48,2,7,0.312,29.83,2.0,0.3,38.45,2223.73,65.61,16.94,62.35,30.0,0.23,filter_clog,medium,69,operational
A2633,air_conditioner,LECTURE606,lecture_hall,2023-12-20,15,11,False,1.0,9.27,3335.89,293,2,0.349,31.99,1.5,0.4,42.48,2068.44,62.77,23.63,52.35,40.0,0.44,compressor_failure,high,50,operational
P2634,projector,SEMINAR884,seminar_room,2023-10-20,7,20,False,0.1,0.26,43.43,28,1,0.07,31.08,0.8,0.8,38.41,320.88,92.79,3.62,5.58,80.0,0.183,connectivity_loss,low,73,operational
A2635,air_conditioner,SEMINAR704,seminar_room,2022-11-13,11,41,False,0.2,1.2,317.92,132,1,0.139,26.99,0.8,0.8,29.56,2201.39,82.14,8.36,11.11,80.0,0.256,electrical_fault,medium,66,operational
A2636,air_conditioner,CLASSROOM492,classroom,2022-03-13,31,39,False,0.2,2.35,1747.45,111,5,0.275,27.99,0.8,0.8,39.99,2239.03,68.94,15.53,21.99,80.0,0.41,refrigerant_leak,high,53,operational
A2637,air_conditioner,CLASSROOM882,classroom,2022-10-16,21,27,False,1.0,3.36,1695.22,245,3,0.298,27.95,0.8,0.8,36.23,2054.68,69.77,20.74,23.81,80.0,0.419,thermostat_malfunction,high,52,operational
A2638,air_conditioner,LECTURE655,lecture_hall,2022-11-01,28,8,False,1.0,9.26,6219.8,52,4,0.376,31.21,2.0,0.3,44.1,2318.49,60.88,27.21,75.24,30.0,0.395,refrigerant_leak,medium,54,operational
P2639,podium,CLASSROOM623,classroom,2020-11-23,45,31,False,1.0,5.01,5410.54,219,7,0.678,30.63,0.8,0.8,38.4,197.61,31.78,39.95,54.24,80.0,0.571,connectivity_issue,high,38,at_risk
P2640,projector,LECTURE526,lecture_hall,2024-01-13,12,2,False,1.0,2.87,826.0,146,2,0.291,27.44,2.0,0.3,41.14,304.7,67.5,18.69,58.21,30.0,0.316,color_degradation,medium,61,operational
P2641,podium,LECTURE509,lecture_hall,2022-07-03,24,25,False,1.0,9.06,5218.57,68,4,0.438,31.6,0.8,0.8,32.84,165.12,54.02,31.48,35.01,80.0,0.475,power_supply_issue,high,47,operational
A2642,air_conditioner,CLASSROOM607,classroom,2019-05-12,56,50,False,0.2,1.76,2360.94,169,9,0.453,30.14,2.0,0.3,38.77,2343.89,52.86,25.29,90.52,30.0,0.481,compressor_failure,high,46,operational
P2643,podium,SEMINAR549,seminar_room,2022-05-16,18,45,False,0.2,1.78,768.77,203,3,0.298,27.45,1.5,0.4,27.22,173.95,69.53,22.65,44.64,40.0,0.319,power_supply_issue,medium,61,operational
P2644,podium,LAB121,lab,2019-07-25,49,31,False,1.0,3.85,4529.32,278,8,0.671,29.46,0.8,0.8,36.78,197.91,31.49,41.09,53.72,80.0,0.569,control_panel_malfunction,high,38,at_risk
P2645,projector,LAB622,lab,2019-06-25,58,13,False,1.0,8.42,11723.23,139,9,0.944,26.53,1.5,0.4,63.42,421.41,5.43,52.21,141.67,40.0,0.678,lamp_burnout,high,28,at_risk
A2646,air_conditioner,CLASSROOM568,classroom,2022-04-02,33,51,False,0.2,1.36,1073.31,122,5,0.269,26.01,2.0,0.3,34.13,2281.97,70.81,22.25,53.71,30.0,0.307,compressor_failure,medium,62,operational
P2647,projector,CLASSROOM752,classroom,2022-10-03,13,43,False,0.2,2.01,628.27,206,2,0.317,27.92,1.5,0.4,50.3,342.68,65.81,19.1,47.6,40.0,0.427,overheating,high,51,operational
P2648,projector,SEMINAR899,seminar_room,2020-12-17,45,35,True,1.0,10.0,10796.53,68,7,0.801,26.75,0.8,0.8,65.24,399.95,19.93,46.13,64.04,80.0,0.92,overheating,critical,7,at_risk
P2649,podium,LECTURE611,lecture_hall,2023-11-25,9,34,False,1.0,7.0,1511.05,94,1,0.199,26.81,0.8,0.8,34.56,154.46,79.97,16.92,15.91,80.0,0.38,power_supply_issue,medium,55,operational
P2650,podium,LAB332,lab,2024-04-20,13,20,False,0.1,1.16,360.72,8,2,0.09,27.38,0.8,0.8,24.66,158.93,89.6,4.71,7.18,80.0,0.069,no_failure,low,105,operational
P2651,projector,CLASSROOM970,classroom,2022-11-30,30,20,False,0.1,0.65,470.16,225,5,0.389,29.84,0.8,0.8,53.92,368.4,60.59,25.03,31.13,80.0,0.456,lamp_burnout,high,48,operational
A2652,air_conditioner,LAB772,lab,2022-08-18,28,49,False,0.2,1.53,1028.2,127,4,0.245,30.42,2.0,0.3,30.17,2079.91,72.84,16.8,48.97,30.0,0.298,refrigerant_leak,medium,63,operational
A2653,air_conditioner,SEMINAR796,seminar_room,2022-05-06,25,21,False,1.0,7.29,4372.45,3,4,0.272,28.5,0.8,0.8,45.1,2069.81,72.45,18.25,21.79,80.0,0.217,filter_clog,medium,70,operational
P2654,projector,LECTURE861,lecture_hall,2024-04-06,6,40,False,0.2,1.9,274.0,39,1,0.096,29.49,0.8,0.8,44.67,313.25,85.92,9.56,7.69,80.0,0.238,lamp_burnout,medium,68,operational
A2655,air_conditioner,LECTURE884,lecture_hall,2023-05-28,7,51,False,0.2,2.07,347.04,292,1,0.209,26.13,2.0,0.3,38.19,2043.22,76.87,19.17,41.76,30.0,0.384,thermostat_malfunction,medium,55,operational
P2656,projector,LAB320,lab,2020-10-12,53,8,False,1.0,11.73,14915.72,243,8,0.965,31.76,2.0,0.3,67.4,366.97,3.43,56.28,193.0,30.0,0.886,connectivity_loss,critical,10,at_risk
A2657,air_conditioner,CLASSROOM642,classroom,2024-09-22,9,25,False,1.0,3.22,695.95,215,1,0.188,27.34,0.8,0.8,33.22,1931.8,78.04,10.88,15.01,80.0,0.275,thermostat_malfunction,medium,65,operational
P2658,projector,SEMINAR634,seminar_room,2021-07-27,46,19,False,0.1,1.12,1236.8,118,7,0.464,31.2,0.8,0.8,49.18,356.31,52.02,32.35,37.13,80.0,0.486,fan_failure,high,46,operational
P2659,projector,CLASSROOM552,classroom,2025-01-18,1,8,False,1.0,6.96,167.13,270,1,0.219,27.39,2.0,0.3,49.33,320.16,75.11,14.89,43.79,30.0,0.388,connectivity_loss,medium,55,operational
P2660,projector,LECTURE498,lecture_hall,2023-11-01,20,26,False,1.0,2.32,1115.05,219,3,0.393,27.32,0.8,0.8,49.19,335.2,60.25,22.12,31.43,80.0,0.457,lamp_burnout,high,48,operational
P2661,podium,LECTURE239,lecture_hall,2024-05-25,4,38,False,0.2,0.45,43.17,83,1,0.091,29.04,0.8,0.8,24.24,146.61,86.42,7.3,7.31,80.0,0.237,power_supply_issue,medium,68,operational
P2662,projector,LECTURE978,lecture_hall,2021-07-19,43,5,False,1.0,11.37,11734.51,36,7,0.755,27.47,2.0,0.3,63.7,354.89,24.17,40.08,151.0,30.0,0.602,overheating,high,35,at_risk
P2663,podium,LECTURE456,lecture_hall,2019-07-16,57,12,False,1.0,5.13,7013.22,184,9,0.789,31.03,1.5,0.4,44.68,171.13,20.57,44.12,118.35,40.0,0.816,microphone_failure,critical,16,at_risk
P2664,podium,CLASSROOM784,classroom,2021-08-22,43,10,False,1.0,10.3,10630.35,169,7,0.856,29.6,1.5,0.4,45.47,174.31,14.32,43.11,128.38,40.0,0.842,connectivity_issue,critical,14,at_risk
P2665,projector,LECTURE622,lecture_hall,2020-03-21,59,4,False,1.0,8.02,11362.74,239,9,0.995,29.86,2.0,0.3,62.13,412.79,0.5,54.85,199.0,30.0,0.698,overheating,high,27,at_risk
A2666,air_conditioner,SEMINAR260,seminar_room,2021-06-20,37,27,False,1.0,2.39,2122.82,156,6,0.342,31.93,0.8,0.8,38.9,2346.38,65.29,25.12,27.39,80.0,0.437,thermostat_malfunction,high,50,operational
P2667,projector,CLASSROOM138,classroom,2019-08-31,55,10,False,1.0,7.61,10039.89,117,9,0.905,30.62,1.5,0.4,61.81,419.29,9.14,54.25,135.75,40.0,0.662,lamp_burnout,high,30,at_risk
A2668,air_conditioner,LECTURE397,lecture_hall,2023-01-15,29,23,False,1.0,6.24,4345.96,288,4,0.45,30.04,0.8,0.8,38.19,2326.3,52.94,25.49,35.99,80.0,0.48,filter_clog,high,46,operational
P2669,projector,CLASSROOM374,classroom,2022-04-15,36,13,False,1.0,9.38,8106.09,157,6,0.854,29.44,1.5,0.4,55.18,409.31,14.28,44.56,128.17,40.0,0.642,overheating,high,32,at_risk
P2670,projector,LECTURE373,lecture_hall,2020-12-27,47,45,False,0.2,1.57,1768.02,115,7,0.51,29.62,1.5,0.4,46.63,356.65,48.73,34.01,76.52,40.0,0.504,fan_failure,high,44,at_risk
P2671,podium,SEMINAR741,seminar_room,2023-12-07,11,44,False,0.2,1.86,489.76,154,1,0.208,29.37,1.5,0.4,38.17,167.17,76.8,13.76,31.17,40.0,0.383,power_supply_issue,medium,55,operational
P2672,podium,LECTURE648,lecture_hall,2020-11-09,49,47,False,0.2,1.99,2335.57,156,8,0.492,26.07,1.5,0.4,35.6,181.04,49.97,27.56,73.77,40.0,0.497,microphone_failure,high,45,operational
P2673,podium,CLASSROOM114,classroom,2023-02-20,26,15,True,1.0,10.1,6304.25,285,4,0.645,30.4,1.5,0.4,39.3,170.83,33.82,32.35,96.78,40.0,0.658,microphone_failure,high,30,at_risk
P2674,podium,LECTURE745,lecture_hall,2023-05-05,26,26,False,1.0,11.16,6963.55,223,4,0.664,31.77,0.8,0.8,40.29,184.05,32.92,37.62,53.12,80.0,0.766,speaker_distortion,critical,21,at_risk
A2675,air_conditioner,CLASSROOM487,classroom,2024-12-13,7,28,False,1.0,2.87,482.27,104,1,0.109,26.06,0.8,0.8,38.03,2169.22,85.37,8.86,8.71,80.0,0.344,compressor_failure,medium,59,operational
P2676,podium,LECTURE660,lecture_hall,2022-03-27,30,37,False,0.2,0.83,594.67,209,5,0.354,28.86,0.8,0.8,33.29,160.99,64.26,18.51,28.31,80.0,0.442,power_supply_issue,high,50,operational
P2677,podium,LECTURE443,lecture_hall,2021-09-04,46,24,False,1.0,8.21,9065.43,222,7,0.868,26.08,0.8,0.8,45.55,183.1,12.67,53.04,69.46,80.0,0.847,power_supply_issue,critical,13,at_risk
P2678,projector,LAB297,lab,2021-03-12,44,43,False,0.2,1.09,1148.59,271,7,0.516,27.56,1.5,0.4,54.06,313.05,46.34,29.44,77.36,40.0,0.506,lamp_burnout,high,44,at_risk
A2679,air_conditioner,LECTURE455,lecture_hall,2020-10-19,44,22,False,1.0,5.07,5356.61,35,7,0.418,30.67,0.8,0.8,38.15,2406.43,55.43,28.72,33.44,80.0,0.364,refrigerant_leak,medium,57,operational
P2680,projector,CLASSROOM322,classroom,2023-02-09,20,40,False,0.2,1.49,714.98,25,3,0.187,28.4,0.8,0.8,45.52,330.02,77.39,17.75,14.99,80.0,0.314,fan_failure,medium,61,operational
A2681,air_conditioner,LAB238,lab,2024-06-28,4,43,False,0.2,1.84,176.33,231,1,0.154,29.95,1.5,0.4,31.64,1927.19,80.47,10.63,23.13,40.0,0.262,refrigerant_leak,medium,66,operational
A2682,air_conditioner,LECTURE119,lecture_hall,2021-04-08,36,12,False,1.0,8.36,7225.69,258,6,0.564,26.62,1.5,0.4,43.2,2455.94,41.83,31.89,84.63,40.0,0.526,compressor_failure,high,42,at_risk
P2683,podium,SEMINAR756,seminar_room,2020-10-20,53,9,False,1.0,7.44,9460.85,138,8,0.853,30.69,1.5,0.4,38.22,195.66,14.33,47.41,127.96,40.0,0.641,power_supply_issue,high,32,at_risk
P2684,projector,LAB879,lab,2023-09-02,1,40,False,0.2,2.37,56.91,117,1,0.14,28.69,0.8,0.8,39.91,314.02,82.51,7.21,11.18,80.0,0.256,overheating,medium,66,operational
P2685,podium,LAB774,lab,2022-01-19,36,1,False,1.0,7.58,6550.35,257,6,0.708,29.17,2.0,0.3,45.67,174.23,28.97,36.51,141.5,30.0,0.783,control_panel_malfunction,critical,19,at_risk
P2686,projector,CLASSROOM738,classroom,2022-08-24,21,20,False,0.1,0.23,116.74,134,3,0.264,30.21,0.8,0.8,40.52,321.48,73.22,14.79,21.09,80.0,0.305,lamp_burnout,medium,62,operational
P2687,projector,CLASSROOM250,classroom,2020-01-30,47,49,False,0.2,1.1,1241.69,148,7,0.503,28.23,2.0,0.3,53.4,355.4,48.23,30.27,100.58,30.0,0.501,connectivity_loss,high,44,at_risk
A2688,air_conditioner,LECTURE229,lecture_hall,2021-12-17,29,18,False,0.1,0.99,685.75,237,4,0.3,27.78,0.8,0.8,37.73,2288.29,67.41,18.19,23.96,80.0,0.42,refrigerant_leak,high,52,operational
P2689,projector,LAB822,lab,2022-09-02,35,29,False,1.0,2.7,2268.23,114,5,0.491,28.44,0.8,0.8,49.11,343.38,49.45,32.82,39.25,80.0,0.496,connectivity_loss,high,45,operational
P2690,projector,SEMINAR578,seminar_room,2024-02-14,12,6,False,1.0,2.59,745.36,64,2,0.193,28.92,2.0,0.3,42.55,339.42,80.28,13.55,38.64,30.0,0.277,color_degradation,medium,65,operational
P2691,projector,LECTURE888,lecture_hall,2022-04-01,24,12,False,1.0,8.09,4662.53,254,4,0.709,31.43,1.5,0.4,52.93,394.18,28.19,39.7,106.28,40.0,0.583,lamp_burnout,high,37,at_risk
A2692,air_conditioner,LECTURE507,lecture_hall,2023-10-27,20,25,False,1.0,6.68,3208.49,259,3,0.351,28.81,0.8,0.8,38.73,2414.92,62.15,22.87,28.07,80.0,0.44,electrical_fault,high,50,operational
P2693,podium,CLASSROOM830,classroom,2021-10-17,40,5,False,1.0,5.12,4916.46,201,6,0.613,30.2,2.0,0.3,43.4,166.25,38.57,31.26,122.66,30.0,0.745,connectivity_issue,critical,22,at_risk
P2694,podium,CLASSROOM696,classroom,2021-10-17,42,13,False,1.0,10.78,10868.09,215,7,0.889,26.01,1.5,0.4,44.44,180.08,10.78,53.96,133.38,40.0,0.856,microphone_failure,critical,12,at_risk
P2695,projector,LECTURE455,lecture_hall,2020-06-10,49,25,False,1.0,7.86,9246.62,229,8,0.945,27.46,0.8,0.8,61.13,376.61,5.24,52.36,75.6,80.0,0.678,lamp_burnout,high,28,at_risk
